type,code,name,ISIN,start,market,group,CFI
上市認購(售)權證,077701,敦泰元大1C購02,TW22Z0777013,2022/06/17,上市,,RWSCCA
上市認購(售)權證,077702,世芯元大1C購04,TW22Z0777021,2022/06/17,上市,,RWSCCA
上市認購(售)權證,077703,世芯元大21購02,TW22Z0777039,2022/06/17,上市,,RWSCCA
上市認購(售)權證,077704,新唐元大1C購11,TW22Z0777047,2022/06/17,上市,,RWSCCA
上市認購(售)權證,077705,天鈺元大1C購03,TW22Z0777054,2022/06/17,上市,,RWSCCA
上市認購(售)權證,077706,祥碩元大21購05,TW22Z0777062,2022/06/17,上市,,RWSCCA
上市認購(售)權證,077707,矽格元大1C購01,TW22Z0777070,2022/06/17,上市,,RWSCCA
上市認購(售)權證,077708,元晶元大21購05,TW22Z0777088,2022/06/17,上市,,RWSCCA
上市認購(售)權證,077709,愛普元大1C購04,TW22Z0777096,2022/06/17,上市,,RWSCCA
上市認購(售)權證,07770P,聯詠元大24售03,TW22Z07770P0,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077710,威鋒電元大1C購02,TW22Z0777104,2022/06/17,上市,,RWSCCA
上市認購(售)權證,077711,奇鋐康和21購02,TW22Z0777112,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077712,祥碩康和22購01,TW22Z0777120,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077713,景碩永豐1C購01,TW22Z0777138,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077714,泰鼎永豐1C購01,TW22Z0777146,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077715,力積電永豐1C購01,TW22Z0777153,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077716,東鋼群益1C購01,TW22Z0777161,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077717,聯詠群益1C購03,TW22Z0777179,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077718,文曄群益22購01,TW22Z0777187,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077719,祥碩群益1C購03,TW22Z0777195,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07771P,欣興元大24售10,TW22Z07771P8,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077720,惠特群益21購01,TW22Z0777203,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077721,燁輝元富1C購01,TW22Z0777211,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077722,金寶元富23購01,TW22Z0777229,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077723,華通元富1C購01,TW22Z0777237,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077724,智原元富1C購04,TW22Z0777245,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077725,智原元富1C購05,TW22Z0777252,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077726,欣興元富1C購02,TW22Z0777260,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077727,T50反1第一2A購01,TW22Z0777278,2022/06/20,上市,,RWBCCA
上市認購(售)權證,077728,欣興第一26購01,TW22Z0777286,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077729,滬深2X凱基1C購03,TW22Z0777294,2022/06/20,上市,,RWBCCA
上市認購(售)權證,07772P,中磊元大24售01,TW22Z07772P6,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077730,滬深2X凱基1C購04,TW22Z0777302,2022/06/20,上市,,RWBCCA
上市認購(售)權證,077731,臺指反凱基26購01,TW22Z0777310,2022/06/20,上市,,RWBCCA
上市認購(售)權證,077732,臺指反凱基26購02,TW22Z0777328,2022/06/20,上市,,RWBCCA
上市認購(售)權證,077733,臺指反凱基26購03,TW22Z0777336,2022/06/20,上市,,RWBCCA
上市認購(售)權證,077734,中興電凱基1C購02,TW22Z0777344,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077735,上銀凱基1C購05,TW22Z0777351,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077736,英業達凱基21購01,TW22Z0777369,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077737,金像電凱基1C購04,TW22Z0777377,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077738,強茂凱基21購03,TW22Z0777385,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077739,宏達電凱基1C購01,TW22Z0777393,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07773P,東鋼凱基23售01,TW22Z07773P4,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077740,宏達電凱基21購02,TW22Z0777401,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077741,陽明凱基26購01,TW22Z0777419,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077742,陽明凱基26購02,TW22Z0777427,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077743,智原凱基1C購04,TW22Z0777435,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077744,智原凱基21購03,TW22Z0777443,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077745,揚明光凱基21購01,TW22Z0777450,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077746,世芯凱基22購01,TW22Z0777468,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077747,上緯控凱基1C購03,TW22Z0777476,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077748,康普凱基1C購03,TW22Z0777484,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077749,臻鼎凱基1C購04,TW22Z0777492,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07774P,第一銅凱基24售01,TW22Z07774P2,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077750,威鋒電凱基1C購02,TW22Z0777500,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077751,南電凱基1C購08,TW22Z0777518,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077752,東哥凱基21購02,TW22Z0777526,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077753,東哥凱基22購01,TW22Z0777534,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077754,世紀鋼凱基21購03,TW22Z0777542,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077755,臺股指凱基24購15,TW22Z0777559,2022/06/20,上市,,RWICCE
上市認購(售)權證,077756,臺股指凱基24購16,TW22Z0777567,2022/06/20,上市,,RWICCE
上市認購(售)權證,077757,滬深2X國票23購01,TW22Z0777575,2022/06/20,上市,,RWBCCA
上市認購(售)權證,077758,台塑國票21購01,TW22Z0777583,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077759,南亞國票1C購01,TW22Z0777591,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07775P,上銀凱基24售01,TW22Z07775P9,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077760,勝一國票21購01,TW22Z0777609,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077761,東鋼國票21購02,TW22Z0777617,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077762,華碩國票1C購01,TW22Z0777625,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077763,億光國票1C購01,TW22Z0777633,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077764,南亞科國票21購02,TW22Z0777641,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077765,義隆國票1C購01,TW22Z0777658,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077766,榮運國票1C購01,TW22Z0777666,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077767,矽力國票21購03,TW22Z0777674,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077768,揚明光國泰22購01,TW22Z0777682,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077769,華新統一22購06,TW22Z0777690,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07776P,聯電凱基23售08,TW22Z07776P7,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077770,大亞統一23購01,TW22Z0777708,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077771,勝一統一22購01,TW22Z0777716,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077772,聯電統一21購03,TW22Z0777724,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077773,台亞統一22購01,TW22Z0777732,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077774,長榮統一22購13,TW22Z0777740,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077775,陽明統一22購08,TW22Z0777757,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077776,萬海統一1C購09,TW22Z0777765,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077777,萬海統一22購04,TW22Z0777773,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077778,慧洋統一21購04,TW22Z0777781,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077779,智原統一21購03,TW22Z0777799,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07777P,華航凱基24售02,TW22Z07777P5,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077780,智原統一22購04,TW22Z0777807,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077781,群創統一22購02,TW22Z0777815,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077782,世芯統一21購01,TW22Z0777823,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077783,愛普統一21購03,TW22Z0777831,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077784,東哥統一22購03,TW22Z0777849,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077785,東哥統一22購04,TW22Z0777856,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077786,台亞兆豐22購01,TW22Z0777864,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077787,康普兆豐23購01,TW22Z0777872,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077788,力積電兆豐1C購02,TW22Z0777880,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077789,AES兆豐1C購02,TW22Z0777898,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07778P,文曄凱基23售01,TW22Z07778P3,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077790,南電兆豐1C購01,TW22Z0777906,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077791,智原台新1C購01,TW22Z0777914,2022/06/20,上市,,RWSCCE
上市認購(售)權證,077792,同欣電富邦23購01,TW22Z0777922,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077793,聯電元大1C購13,TW22Z0777930,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077794,聯電元大1C購14,TW22Z0777948,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077795,鴻海元大1C購16,TW22Z0777955,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077796,鴻海元大1C購17,TW22Z0777963,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077797,鴻海元大21購17,TW22Z0777971,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077798,友達元大1C購06,TW22Z0777989,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077799,強茂元大21購04,TW22Z0777997,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07779P,欣興凱基23售08,TW22Z07779P1,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077800,宏達電元大1C購05,TW22Z0778003,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077801,長榮元大1C購30,TW22Z0778011,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077802,長榮元大1C購31,TW22Z0778029,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077803,長榮元大21購13,TW22Z0778037,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077804,陽明元大1C購18,TW22Z0778045,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077805,陽明元大1C購19,TW22Z0778052,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077806,陽明元大21購04,TW22Z0778060,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077807,萬海元大1C購12,TW22Z0778078,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077808,萬海元大21購03,TW22Z0778086,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077809,長榮航元大1C購16,TW22Z0778094,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07780P,晶技凱基24售02,TW22Z07780P9,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077810,長榮航元大1C購17,TW22Z0778102,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077811,長榮航元大21購17,TW22Z0778110,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077812,晶豪科元大1C購07,TW22Z0778128,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077813,晶豪科元大21購04,TW22Z0778136,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077814,大立光元大21購07,TW22Z0778144,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077815,玉晶光元大21購03,TW22Z0778151,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077816,世芯元大1C購05,TW22Z0778169,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077817,上緯控元大1C購03,TW22Z0778177,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077818,康普元大1C購02,TW22Z0778185,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077819,新唐元大1C購12,TW22Z0778193,2022/06/20,上市,,RWSCCA
上市認購(售)權證,07781P,群創凱基25售02,TW22Z07781P7,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077820,天鈺元大1C購04,TW22Z0778201,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077821,振樺電元大21購02,TW22Z0778219,2022/06/20,上市,,RWSCCA
上市認購(售)權證,077822,欣興康和1C購02,TW22Z0778227,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077823,台橡永豐1C購01,TW22Z0778235,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077824,金像電永豐1C購01,TW22Z0778243,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077825,長榮永豐1C購06,TW22Z0778250,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077826,欣興永豐1C購02,TW22Z0778268,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077827,中磊永豐1C購01,TW22Z0778276,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077828,上証2X群益1C購02,TW22Z0778284,2022/06/21,上市,,RWBCCA
上市認購(售)權證,077829,大成鋼群益1C購01,TW22Z0778292,2022/06/21,上市,,RWSCCA
上市認購(售)權證,07782P,貿聯凱基23售03,TW22Z07782P5,2022/08/02,上市,,RWSCPE
上市認購(售)權證,077830,慧洋群益1C購01,TW22Z0778300,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077831,大立光群益1C購08,TW22Z0778318,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077832,世芯群益1C購06,TW22Z0778326,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077833,三福化群益21購03,TW22Z0778334,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077834,泰鼎群益1C購01,TW22Z0778342,2022/06/21,上市,,RWSCCA
上市認購(售)權證,077835,AES群益1C購02,TW22Z0778359,2022/06/21,上市,,RWSCCA
